Google Scholar search results through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search term: all of the words: “citizen science” species Ireland; none of the words: disease book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1,"SB Weber, N Weber, BJ Godley, T Pelembe…",Ascension Island as a mid-Atlantic developmental habitat for juvenile hawksbill turtles,2017,Journal of the Marine …,cambridge.org,https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/ascension-island-as-a-midatlantic-developmental-habitat-for-juvenile-hawksbill-turtles/4BFE1735E7505F73CECC2F37ABFE66AA,"https://scholar.google.com/scholar?cites=13898082066546003437&as_sdt=2005&sciodt=0,5&hl=en&num=20",278,2018-06-08,,,,,,,,,1,1,0,5,1
12,"S King, JR O'Hanley, LR Newbold…",A toolkit for optimizing fish passage barrier mitigation actions,2017,Journal of Applied …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/1365-2664.12706/full,"https://scholar.google.com/scholar?cites=16462377953867844459&as_sdt=2005&sciodt=0,5&hl=en&num=20",279,2018-06-08,,,,,,,,,12,12,3,4,1
125,"KCR Baldock, MA Goddard, DM Hicks…",Where is the UK's pollinator biodiversity? The importance of urban areas for flower-visiting insects,2015,… . R. Soc. B,rspb.royalsocietypublishing.org,http://rspb.royalsocietypublishing.org/content/282/1803/20142849.abstract,"https://scholar.google.com/scholar?cites=10370963295462475648&as_sdt=2005&sciodt=0,5&hl=en&num=20",280,2018-06-08,HTML,,,,,,,,125,41.67,31,4,3
14,"A Johnston, RA Robinson, G Gargallo, R Julliard…",Survival of Afro‐Palaearctic passerine migrants in western Europe and the impacts of seasonal weather variables,2016,Ibis,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/ibi.12366/full,"https://scholar.google.com/scholar?cites=5553655937716431758&as_sdt=2005&sciodt=0,5&hl=en&num=20",281,2018-06-08,,,,,,,,,14,7,3,5,2
6,"RM Culloch, P Anderwald, A Brandecker…",Effect of construction-related activities and vessel traffic on marine mammals,2016,Marine Ecology …,int-res.com,http://www.int-res.com/abstracts/meps/v549/p231-242/,"https://scholar.google.com/scholar?cites=13323834839462858999&as_sdt=2005&sciodt=0,5&hl=en&num=20",282,2018-06-08,,,,,,,,,6,3,2,4,2
55,"NJ Bennett, R Roth, SC Klain, K Chan, P Christie…",Conservation social science: Understanding and integrating human dimensions to improve conservation,2017,Biological …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006320716305328,"https://scholar.google.com/scholar?cites=12355684908576897368&as_sdt=2005&sciodt=0,5&hl=en&num=20",283,2018-06-08,HTML,,,,,,,,55,55,9,6,1
0,"D McCollin, RC Preece, TH Sparks",Pushing back the baseline: a novel approach to detect long-term changes in terrestrial faunal abundance using historical qualitative descriptions,2015,European Journal of Ecology,degruyter.com,https://www.degruyter.com/downloadpdf/j/eje.2015.1.issue-1/eje-2015-0005/eje-2015-0005.pdf,,284,2018-06-08,,,,,,,,,0,0,0,3,3
0,"N Ockendon, DHL Thomas, J Cortina, WM Adams…",One hundred priority questions for landscape restoration in Europe,2018,Biological …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006320717321420,,285,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,J Blandin,FixO3–Deliverable D7. 2: Assessment of development of observatory systems and assessment of communication status,2015,,archimer.ifremer.fr,http://archimer.ifremer.fr/doc/00278/38875/,,286,2018-06-08,,,,,,,,,0,0,0,1,3
0,NEN BOSONDERZOEK,Basisdocument voor het opmaken van een code van goede praktijk (best practice) voor invasieve exoten,2015,,purews.inbo.be,https://purews.inbo.be/ws/files/9233350/Adriaens_etal_2015_BasisdocumentOpmakenCodeGoedePraktijkInvasieveExoten.pdf,,287,2018-06-08,PDF,,,,,,,,0,0,0,1,3
8,"I Asaad, CJ Lundquist, MV Erdmann, MJ Costello",Ecological criteria to identify areas for biodiversity conservation,2017,Biological Conservation,Elsevier,https://www.sciencedirect.com/science/article/pii/S000632071630533X,"https://scholar.google.com/scholar?cites=3537175130747568859&as_sdt=2005&sciodt=0,5&hl=en&num=20",288,2018-06-08,HTML,,,,,,,,8,8,2,4,1
24,"J Biggs, S Von Fumetti, M Kelly-Quinn",The importance of small waterbodies for biodiversity and ecosystem services: implications for policy makers,2017,Hydrobiologia,Springer,https://link.springer.com/article/10.1007/s10750-016-3007-0,"https://scholar.google.com/scholar?cites=13722474123129761772&as_sdt=2005&sciodt=0,5&hl=en&num=20",289,2018-06-08,HTML,,,,,,,,24,24,8,3,1
0,"E Underwood, M Grace",The use of biodiversity data in rural development programming,2017,Research Ideas and Outcomes,riojournal.com,https://riojournal.com/article_preview.php?id=20369,,290,2018-06-08,HTML,,,,,,,,0,0,0,2,1
4,"J Burman, L Westerberg, S Ostrow, N Ryrholm…",Revealing hidden species distribution with pheromones: the case of Synanthedon vespiformis (Lepidoptera: Sesiidae) in Sweden,2016,Journal of insect …,Springer,https://link.springer.com/article/10.1007/s10841-015-9835-9,"https://scholar.google.com/scholar?cites=6048768029397944762&as_sdt=2005&sciodt=0,5&hl=en&num=20",291,2018-06-08,HTML,,,,,,,,4,2,1,5,2
48,"B Hänfling, L Lawson Handley, DS Read…",Environmental DNA metabarcoding of lake fish communities reflects long‐term data from established survey methods,2016,Molecular …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/mec.13660/full,"https://scholar.google.com/scholar?cites=5127460581523385229&as_sdt=2005&sciodt=0,5&hl=en&num=20",292,2018-06-08,,,,,,,,,48,24,12,4,2
13,"ML Wells, B Karlson",Harmful algal blooms in a changing ocean,2018,Global Ecology and Oceanography of Harmful Algal …,Springer,https://link.springer.com/content/pdf/10.1007/978-3-319-70069-4_5.pdf,"https://scholar.google.com/scholar?cites=6384597468374836195&as_sdt=2005&sciodt=0,5&hl=en&num=20",293,2018-06-08,,,,,,,,,13,13,7,2,1
19,"KK Zander, GB Ainsworth, J Meyerhoff, ST Garnett",Threatened bird valuation in Australia,2014,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0100411,"https://scholar.google.com/scholar?cites=5593806030206362323&as_sdt=2005&sciodt=0,5&hl=en&num=20",294,2018-06-08,HTML,,,,,,,,19,4.75,5,4,4
2,"TL Crewe, PD Taylor, D Lepage…",Quantifying regional variation in population trends using migrating counts,2016,The Journal of …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/jwmg.1003/full,"https://scholar.google.com/scholar?cites=15207725919128719691&as_sdt=2005&sciodt=0,5&hl=en&num=20",295,2018-06-08,,,,,,,,,2,1,1,4,2
2,"CA Morrison, RA Robinson…",Winter wren populations show adaptation to local climate,2016,Royal Society …,rsos.royalsocietypublishing.org,http://rsos.royalsocietypublishing.org/content/3/6/160250.abstract,"https://scholar.google.com/scholar?cites=6603077395751634179&as_sdt=2005&sciodt=0,5&hl=en&num=20",296,2018-06-08,HTML,,,,,,,,2,1,1,3,2
0,S Johnson,Transformation of the School Grounds for Darwin-Inspired Learning,2015,Darwin-Inspired Learning,Springer,https://link.springer.com/chapter/10.1007/978-94-6209-833-6_28,,297,2018-06-08,,,,,,,,,0,0,0,1,3
0,"PLM Lang, FM Willems, JF Scheepens…",Using herbaria to study global environmental change,2018,PeerJ …,search.proquest.com,http://search.proquest.com/openview/0bbec0eae91376dc4a59dd375c295f0f/1?pq-origsite=gscholar&cbl=2045933,,298,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"PK McGregor, J Birt, K Haynes…",Student engagement and enhancement through research and scholarship,2015,"… Education, Skills and …",emeraldinsight.com,http://www.emeraldinsight.com/doi/abs/10.1108/HESWBL-07-2014-0035,,299,2018-06-08,,,,,,,,,0,0,0,4,3
8,"DA Willette, SE Simmonds, SH Cheng…",Using DNA barcoding to track seafood mislabeling in Los Angeles restaurants,2017,Conservation …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/cobi.12888/full,"https://scholar.google.com/scholar?cites=8428127469233035848&as_sdt=2005&sciodt=0,5&hl=en&num=20",300,2018-06-08,,,,,,,,,8,8,2,4,1
2,"JA Border, IG Henderson, JW Redhead, IR Hartley",Habitat selection by breeding Whinchats Saxicola rubetra at territory and landscape scales,2017,Ibis,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/ibi.12433/full,"https://scholar.google.com/scholar?cites=4914717238625618625&as_sdt=2005&sciodt=0,5&hl=en&num=20",301,2018-06-08,,,,,,,,,2,2,1,4,1
1,"M Adam, M Podhrázský, P Musil",Effect of Start of Hunting Season on Behaviour of Greylag Geese Anser anser,2016,Ardea,BioOne,http://www.bioone.org/doi/abs/10.5253/arde.v104i1.a5,"https://scholar.google.com/scholar?cites=9523609681239907219&as_sdt=2005&sciodt=0,5&hl=en&num=20",302,2018-06-08,,,,,,,,,1,0.5,0,3,2
0,"TM Brereton, MS Botham, I Middlebrook, Z Randle…",United Kingdom Butterfly Monitoring Scheme report for 2016,2017,,ukbms.org,http://www.ukbms.org/docs/reports/2016/Butterfly%20Ann%20Report%202016.pdf,,303,2018-06-08,PDF,,,,,,,,0,0,0,5,1
3,"SJ Brooks, A Self, GD Powney, WD Pearse…",The influence of life history traits on the phenological response of British butterflies to climate variability since the late‐19th century,2017,…,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/ecog.02658/full,"https://scholar.google.com/scholar?cites=10423323545244533898&as_sdt=2005&sciodt=0,5&hl=en&num=20",304,2018-06-08,,,,,,,,,3,3,1,5,1
3,"A Day, D Laffoley, J Davis, A Jeffrey…",Innovation in communications about marine protection,2014,Aquatic …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/aqc.2509/full,"https://scholar.google.com/scholar?cites=12417258734122611253&as_sdt=2005&sciodt=0,5&hl=en&num=20",305,2018-06-08,HTML,,,,,,,,3,0.75,1,5,4
1,M Meyer,10 Amateurization and re-materialization in biology,2015,Knowing New Biotechnologies: Social Aspects of …,books.google.com,https://books.google.com/books?hl=en&lr=&id=z3rABgAAQBAJ&oi=fnd&pg=PA142&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+ireland+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=x6ennsnYE0&sig=a8LQALEEYrELNSNyKewttFmPiB0,"https://scholar.google.com/scholar?cites=5151256518317370533&as_sdt=2005&sciodt=0,5&hl=en&num=20",306,2018-06-08,,,,,,,,,1,0.33,1,1,3
0,AM Foley,Climate impact assessment and “islandness” Challenges and opportunities of knowledge production and decision-making for Small Island Developing States,2018,International Journal of Climate Change Strategies …,emeraldinsight.com,https://www.emeraldinsight.com/doi/abs/10.1108/IJCCSM-06-2017-0142,,307,2018-06-08,,,,,,,,,0,0,0,1,1
0,"SE Franks, JW Pearce‐Higgins, S Atkinson…",The sensitivity of breeding songbirds to changes in seasonal timing is linked to population change but cannot be directly attributed to the effects of trophic asynchrony …,2018,Global change …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.13960,,308,2018-06-08,,,,,,,,,0,0,0,4,1
0,"JC Hegg, J Middleton, BL Robertson, BP Kennedy",The sound of migration: exploring data sonification as a means of interpreting multivariate salmon movement datasets,2018,Heliyon,heliyon.com,https://www.heliyon.com/article/e00532,,309,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"A Farnsworth, FA La Sorte, MJ Iliff",Warmer Summers and Drier Winters Correlate with More Winter Vagrant Purple Gallinules (Porphyrio martinicus) in the North Atlantic Region,2015,The Wilson Journal of Ornithology,BioOne,http://www.bioone.org/doi/abs/10.1676/14-086.1,,310,2018-06-08,,,,,,,,,0,0,0,3,3
0,J Rolfe,Beyond What is Heard: A Documentary Film about Acoustic Ecology as Sustainability Activism,2016,,digitalcollections.sit.edu,http://digitalcollections.sit.edu/isp_collection/2423/,,311,2018-06-08,,,,,,,,,0,0,0,1,2
0,"J Lazebnik, M Dicke, CJF ter Braak…",Biodiversity analyses for risk assessment of genetically modified potato,2017,"Agriculture, Ecosystems & …",Elsevier,https://www.sciencedirect.com/science/article/pii/S0167880917303675,,312,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"K Gunson, D Seburn, J Kintsch, J Crowley",Best Management Practices for Mitigating the Effects of Roads on Amphibian and Reptile Species at Risk in Ontario,2016,,files.ontario.ca,https://files.ontario.ca/bmp_herp_2016_final_final_resized.pdf,,313,2018-06-08,PDF,,,,,,,,0,0,0,4,2
0,"BS Robinson, J Bennie, R Inger, R Early…",Sweet flowers are slow and weeds make haste: anthropogenic dispersal of plants via garden and construction soil,2018,Journal of Urban …,academic.oup.com,https://academic.oup.com/jue/article-abstract/4/1/juy004/4959202,,314,2018-06-08,,,,,,,,,0,0,0,5,1
0,"RA Moral, J Hinde, CGB Demétrio, C Reigada…",Models for Jointly Estimating Abundances of Two Unmarked Site-Associated Species Subject to Imperfect Detection,2018,Journal of Agricultural …,Springer,https://link.springer.com/article/10.1007/s13253-017-0316-3,,315,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,"W Mitch D, W Mitch D, H GeoffM, S David A",Climate change and contrasting plasticity in timing of a two-step migration episode of an Arctic-nesting avian herbivore,2014,动物学报: 英文版,,,,316,2018-06-08,CITATION,,,,,,,,0,0,0,4,4
0,NSF IGERT,NRT-DESE: Risk and uncertainty quantification in marine science and policy,,pdfs.semanticscholar.org,,https://pdfs.semanticscholar.org/7a20/3256b6f5ca66a0947ddd883c07ab337659c9.pdf,,317,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,"QJ Groom, SJ Whild",Characterisation of false-positive observations in botanical surveys,2017,PeerJ,peerj.com,https://peerj.com/articles/3324,,318,2018-06-08,HTML,,,,,,,,0,0,0,2,1
8,"K Hupman, IN Visser, E Martinez…","Using platforms of opportunity to determine the occurrence and group characteristics of orca (Orcinus orca) in the Hauraki Gulf, New Zealand",2015,New Zealand Journal of …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/00288330.2014.980278,"https://scholar.google.com/scholar?cites=11486810494570166588&as_sdt=2005&sciodt=0,5&hl=en&num=20",319,2018-06-08,,,,,,,,,8,2.67,2,4,3
11,"MT Ballew, AM Omoto, PL Winter",Using Web 2.0 and social media technologies to foster proenvironmental action,2015,Sustainability,mdpi.com,http://www.mdpi.com/2071-1050/7/8/10620htm,"https://scholar.google.com/scholar?cites=16556799790607775221&as_sdt=2005&sciodt=0,5&hl=en&num=20",320,2018-06-08,HTML,,,,,,,,11,3.67,4,3,3
0,JB Hume,"A review of the geographic distribution, status and conservation of Scotland's lampreys",,researchgate.net,,https://www.researchgate.net/profile/John_Hume/publication/321388082_A_review_of_the_geographic_distribution_status_and_conservation_of_Scotland%27s_lampreys/links/5a20317c458515341c851f13/A-review-of-the-geographic-distribution-status-and-conservation-of-Scotlands-lampreys.pdf,,321,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,S George,Volunteered Geographic Information: A Review of the OpenStreetMap. org Project and Factors Relating to its Reliability,2017,,curve.carleton.ca,https://curve.carleton.ca/system/files/etd/3d4c797f-c467-4bbc-bdcd-29c8a258b20a/etd_pdf/7fa70d7f467280c16f4f1dd22631d5c2/george-volunteeredgeographicinformationareviewof.pdf,,322,2018-06-08,PDF,,,,,,,,0,0,0,1,1
8,"CJ Rhodes, P Henrys, GM Siriwardena…",The relative value of field survey and remote sensing for biodiversity assessment,2015,Methods in Ecology …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/2041-210X.12385/full,"https://scholar.google.com/scholar?cites=3453214983799844481&as_sdt=2005&sciodt=0,5&hl=en&num=20",323,2018-06-08,HTML,,,,,,,,8,2.67,2,4,3
3,"J Skinner, D Bailly, M Le Coz, S Fletcher, GA Glegg…",Pathways for effective governance of the English Channel.,2014,,plymsea.ac.uk,http://plymsea.ac.uk/6665/1/Pathways-for-effective-governance-of-the-English-Channel%20(1).pdf,"https://scholar.google.com/scholar?cites=12141375388898386126&as_sdt=2005&sciodt=0,5&hl=en&num=20",324,2018-06-08,PDF,,,,,,,,3,0.75,1,6,4
5,"SJ Nichols, LA Barmuta, BC Chessman…",The imperative need for nationally coordinated bioassessment of rivers and streams,2017,Marine and Freshwater …,CSIRO,http://www.publish.csiro.au/mf/mf15329,"https://scholar.google.com/scholar?cites=14635937914590516241&as_sdt=2005&sciodt=0,5&hl=en&num=20",325,2018-06-08,,,,,,,,,5,5,1,4,1
0,"E Graham, J Humbly, T Dawson",Scotland's eroding heritage: A collaborative response to the impact of climate change,2017,,repository.cam.ac.uk,https://www.repository.cam.ac.uk/handle/1810/276347,,326,2018-06-08,,,,,,,,,0,0,0,3,1
1,"L Truong, IM Suthers, DO Cruz, JA Smith",Plankton supports the majority of fish biomass on temperate rocky reefs,2017,Marine Biology,Springer,https://link.springer.com/article/10.1007/s00227-017-3101-5,"https://scholar.google.com/scholar?cites=12237195572044336500&as_sdt=2005&sciodt=0,5&hl=en&num=20",327,2018-06-08,HTML,,,,,,,,1,1,0,4,1
11,"RV Pouyat, K Szlavecz, ID Yesilonis, CP Wong…","Multi-scale assessment of metal contamination in residential soil and soil fauna: a case study in the Baltimore–Washington metropolitan region, USA",2015,Landscape and Urban …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0169204615000973,"https://scholar.google.com/scholar?cites=4036900043197331698&as_sdt=2005&sciodt=0,5&hl=en&num=20",328,2018-06-08,HTML,,,,,,,,11,3.67,2,5,3
0,"C O'Mahony, K Kopke, S Twomey, AM O'Hagan…",SWAN Research Project,,researchgate.net,,https://www.researchgate.net/profile/Sarah_Twomey/publication/270490873_Integrated_Coastal_Zone_Management_in_Ireland_-_Meeting_Water_Framework_Directive_and_Marine_Strategy_Framework_Directive_targets_for_Ireland's_transitional_and_coastal_waters_through_implementation_o/links/54abbee30cf25c4c472f90bf/Integrated-Coastal-Zone-Management-in-Ireland-Meeting-Water-Framework-Directive-and-Marine-Strategy-Framework-Directive-targets-for-Irelands-transitional-and-coastal-waters-through-implementation-of.pdf,,329,2018-06-08,PDF,,,,,,,,0,0,0,5,
2,"RK Broughton, SA Hinsley",A nestbox trial for British Marsh Tits Poecile palustris,2014,Ringing & Migration,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/03078698.2014.995414,"https://scholar.google.com/scholar?cites=3691416542131305698&as_sdt=2005&sciodt=0,5&hl=en&num=20",330,2018-06-08,,,,,,,,,2,0.5,1,2,4
0,A Kalinowska,Assessing public awareness about biodiversity in Europe,2018,Cultures of Sustainability and Wellbeing,ingentaconnect.com,https://www.ingentaconnect.com/content/rout/26b5pf/2018/00000001/00000001/art00013,,331,2018-06-08,,,,,,,,,0,0,0,1,1
0,"PI Chiquetto-Machado, FW Amorim…","Long-term stability of the hawkmoth fauna (Lepidoptera, Sphingidae) in a protected area of Brazilian Atlantic Rain Forest",2018,Journal of Insect …,Springer,https://link.springer.com/article/10.1007/s10841-018-0061-0,,332,2018-06-08,HTML,,,,,,,,0,0,0,3,1
0,"DJ Morris, JK Pinnegar, DL Maxwell…",Over 10 million seawater temperature records for the United Kingdom Continental Shelf between 1880 and 2014 from 17 Cefas (United Kingdom government) marine …,2018,Earth System …,search.proquest.com,http://search.proquest.com/openview/13ec4f806a27442180dbebcb772aa9ff/1?pq-origsite=gscholar&cbl=105729,,333,2018-06-08,,,,,,,,,0,0,0,4,1
15,"E Cecere, A Petrocelli, M Belmonte, G Portacci…","Activities and vectors responsible for the biological pollution in the Taranto Seas (Mediterranean Sea, southern Italy): a review",2016,… Science and Pollution …,Springer,https://link.springer.com/article/10.1007/s11356-015-5056-8,"https://scholar.google.com/scholar?cites=11605923551375848255&as_sdt=2005&sciodt=0,5&hl=en&num=20",334,2018-06-08,HTML,,,,,,,,15,7.5,3,5,2
16,"O Serrano, PS Lavery, CM Duarte…",Can mud (silt and clay) concentration be used to predict soil organic carbon content within seagrass ecosystems?,2016,…,search.proquest.com,http://search.proquest.com/openview/29caf59a2c4f015842c238a4e0ebcf5e/1?pq-origsite=gscholar&cbl=105740,"https://scholar.google.com/scholar?cites=3260398514601654584&as_sdt=2005&sciodt=0,5&hl=en&num=20",335,2018-06-08,HTML,,,,,,,,16,8,4,4,2
42,"PK Thornton, M Herrero",Adapting to climate change in the mixed crop and livestock farming systems in sub-Saharan Africa,2015,Nature Climate Change,nature.com,https://www.nature.com/articles/nclimate2754,"https://scholar.google.com/scholar?cites=1461126511879327387&as_sdt=2005&sciodt=0,5&hl=en&num=20",336,2018-06-08,,,,,,,,,42,14,21,2,3
0,O McCarthy Keville,Document Details,2016,SEA,longfordcoco.ie,http://www.longfordcoco.ie/uploadedFiles/LongfordCoCo/Our_Departments/Community_Enterprise/Documents/Local_Economic_and_Community_Plan/LECP%20SEA%20Final%20Screening%20Report.pdf,,337,2018-06-08,PDF,,,,,,,,0,0,0,1,2
0,"ES Poloczanska, AJ Hobday, MR Keatley, LG Underhill",Southern Hemisphere biodiversity and global change: Data gaps and strategies [PROOFS],2016,,the-eis.com,http://www.the-eis.com/data/literature/Southern%20Hemisphere%20biodiversity%20and%20global%20change.pdf,,338,2018-06-08,PDF,,,,,,,,0,0,0,4,2
3,"AT Williams, P Randerson, C Allen, JAG Cooper",Beach litter sourcing: A trawl along the Northern Ireland coastline,2017,Marine pollution bulletin,Elsevier,https://www.sciencedirect.com/science/article/pii/S0025326X17304757,"https://scholar.google.com/scholar?cites=11270175865541344529&as_sdt=2005&sciodt=0,5&hl=en&num=20",339,2018-06-08,HTML,,,,,,,,3,3,1,4,1
0,"C Muldoon, MJ O'Grady, GMP O'Hare",A survey of incentive engineering for crowdsourcing,2018,The Knowledge Engineering …,cambridge.org,https://www.cambridge.org/core/journals/knowledge-engineering-review/article/survey-of-incentive-engineering-for-crowdsourcing/308207E6217489C048E7DCABBD431B3A,,340,2018-06-08,,,,,,,,,0,0,0,3,1
0,"J Nie, H Feng, BB Witherell, M Alebus…","Causes, Assessment, and Treatment of Nutrient (N and P) Pollution in Rivers, Estuaries, and Coastal Waters",2018,Current Pollution …,Springer,https://link.springer.com/article/10.1007/s40726-018-0083-y,,341,2018-06-08,HTML,,,,,,,,0,0,0,5,1
18,"PS Jørgensen, K Böhning‐Gaese…",Continent‐scale global change attribution in European birds‐combining annual and decadal time scales,2016,Global change …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/gcb.13097/full,"https://scholar.google.com/scholar?cites=16875640052881756235&as_sdt=2005&sciodt=0,5&hl=en&num=20",342,2018-06-08,,,,,,,,,18,9,6,3,2
30,"OR Eigaard, F Bastardie, NT Hintzen…","The footprint of bottom trawling in European waters: distribution, intensity, and seabed integrity",2017,ICES Journal of …,academic.oup.com,https://academic.oup.com/icesjms/article-abstract/74/3/847/2631171,"https://scholar.google.com/scholar?cites=7699971692846873403&as_sdt=2005&sciodt=0,5&hl=en&num=20",343,2018-06-08,,,,,,,,,30,30,8,4,1
16,"AB Phillimore, DI Leech…",Passerines may be sufficiently plastic to track temperature‐mediated shifts in optimum lay date,2016,Global change …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/gcb.13302/full,"https://scholar.google.com/scholar?cites=8705413861746484829&as_sdt=2005&sciodt=0,5&hl=en&num=20",344,2018-06-08,HTML,,,,,,,,16,8,5,3,2
0,"NJ O'Hanlon, NA James, EA Masden, AL Bond",Seabirds and marine plastic debris in Scotland,2017,,circularocean.eu,http://www.circularocean.eu/wp-content/uploads/2017/10/Circular-Ocean_Scotland_SeabirdsPlastic_May2017.pdf,,345,2018-06-08,PDF,,,,,,,,0,0,0,4,1
0,"R Bruintjes, HR Harding, T Bunce, F Birch, J Lister…",Shipbuilding Docks as Experimental Systems for Realistic Assessments of Anthropogenic Stressors on Marine Organisms,2017,…,academic.oup.com,https://academic.oup.com/bioscience/article-abstract/67/9/853/4107636,,346,2018-06-08,HTML,,,,,,,,0,0,0,6,1
0,李际,英国生物学记录中心 (BRC) 的公民科学案例研究,2017,科学与社会,researchgate.net,https://www.researchgate.net/profile/Ji_Li72/publication/316888926_Case_Study_of_Citizen_Science_in_UK's_Biological_Records_Centre_BRC/links/59168fd00f7e9b70f49dd6ff/Case-Study-of-Citizen-Science-in-UKs-Biological-Records-Centre-BRC,,347,2018-06-08,DOC,,,,,,,,0,0,0,1,1
9,"B Wolfslehner, S Linser, H Pülzl, A Bastrup-Birk…",Forest bioeconomy–a new scope for sustainability indicators,2016,From Science to Policy,efi.int,http://www.efi.int/files/attachments/publications/efi_fstp_4_2016.pdf,"https://scholar.google.com/scholar?cites=1275407427355107783&as_sdt=2005&sciodt=0,5&hl=en&num=20",348,2018-06-08,PDF,,,,,,,,9,4.5,2,5,2
23,"F Leese, F Altermatt, A Bouchez, T Ekrem…",DNAqua-Net: Developing new genetic tools for bioassessment and monitoring of aquatic ecosystems in Europe,2016,Research Ideas and …,riojournal.com,https://riojournal.com/article_preview.php?id=11321,"https://scholar.google.com/scholar?cites=133258769709629937&as_sdt=2005&sciodt=0,5&hl=en&num=20",349,2018-06-08,HTML,,,,,,,,23,11.5,5,5,2
4,"L Tracewski, L Bastin, CC Fonte",Repurposing a deep learning network to filter and classify volunteered photographs for land cover and land use characterization,2017,Geo-spatial information science,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/10095020.2017.1373955,"https://scholar.google.com/scholar?cites=1908856020120585908&as_sdt=2005&sciodt=0,5&hl=en&num=20",350,2018-06-08,,,,,,,,,4,4,1,3,1
1,"JGJ Carey, S Brien, CD Williams, MJ Gormally","Indicators of Diptera diversity in wet grassland habitats are influenced by environmental variability, scale of observation, and habitat type",2017,Ecological Indicators,Elsevier,https://www.sciencedirect.com/science/article/pii/S1470160X17304430,"https://scholar.google.com/scholar?cites=15529246154805014215&as_sdt=2005&sciodt=0,5&hl=en&num=20",351,2018-06-08,HTML,,,,,,,,1,1,0,4,1
9,"I Brown, M Everard",A working typology of response options to manage environmental change and their scope for complementarity using an Ecosystem Approach,2015,Environmental Science & Policy,Elsevier,https://www.sciencedirect.com/science/article/pii/S1462901115001033,"https://scholar.google.com/scholar?cites=6077725550585893900&as_sdt=2005&sciodt=0,5&hl=en&num=20",352,2018-06-08,HTML,,,,,,,,9,3,5,2,3
2,"PMJ Brown, HE Roy",Native ladybird decline caused by the invasive harlequin ladybird Harmonia axyridis: evidence from a long‐term field study,2018,Insect Conservation and Diversity,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/icad.12266,"https://scholar.google.com/scholar?cites=5707367875036300057&as_sdt=2005&sciodt=0,5&hl=en&num=20",353,2018-06-08,,,,,,,,,2,2,1,2,1
0,A Kalinowska,II. 4 Assessing public awareness about biodiversity in Europe,2017,"… and Wellbeing: Theories, Histories and Policies",books.google.com,https://books.google.com/books?hl=en&lr=&id=444-DwAAQBAJ&oi=fnd&pg=PT220&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+ireland+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=n0Lvra6kid&sig=39HujJ8HuTa7NUG_KvbTHoErsOA,,354,2018-06-08,,,,,,,,,0,0,0,1,1
1,"S Grinell, C Rabin",Caring Enough to Teach Science,2017,Science & Education,Springer,https://link.springer.com/article/10.1007/s11191-017-9940-0,"https://scholar.google.com/scholar?cites=7009889505054821427&as_sdt=2005&sciodt=0,5&hl=en&num=20",355,2018-06-08,HTML,,,,,,,,1,1,1,2,1
