Google Scholar search results done through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search terms: all of the words: “citizen science” species “United Kingdom”; none of the words: disease book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,GR Crane,Working with Text in a Digital Age,2015,,hcommons.org,https://hcommons.org/deposits/item/hc:12409/,,435,2018-06-08,,,,,,,,,0,0,0,1,3
3,"TJ Mahard, JA Litvaitis, P Tate, GC Reed…",An evaluation of hunter surveys to monitor relative abundance of bobcats,2016,Wildlife Society …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/wsb.642/full,"https://scholar.google.com/scholar?cites=406121151318483522&as_sdt=2005&sciodt=0,5&hl=en&num=20",436,2018-06-08,,,,,,,,,3,1.5,1,5,2
0,"J Chilvers, M Kearnes",Participation as pleasure: citizenship and science communication,2015,Remaking Participation,taylorfrancis.com,https://www.taylorfrancis.com/books/e/9781135084639/chapters/10.4324%2F9780203797693-16,,437,2018-06-08,,,,,,,,,0,0,0,2,3
10,"M Luczak-Roesch, R Tinati, M Van Kleek…",From coincidence to purposeful flow? properties of transcendental information cascades,2015,Proceedings of the 2015 …,dl.acm.org,https://dl.acm.org/citation.cfm?id=2809393,"https://scholar.google.com/scholar?cites=6059093778833451609&as_sdt=2005&sciodt=0,5&hl=en&num=20",438,2018-06-08,,,,,,,,,10,3.33,3,4,3
35,"TA Miller, RP Brooks, M Lanzone…",Assessing risk to birds from industrial wind energy development via paired resource selection models,2014,Conservation …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/cobi.12227/full,"https://scholar.google.com/scholar?cites=13877775129357143534&as_sdt=2005&sciodt=0,5&hl=en&num=20",439,2018-06-08,,,,,,,,,35,8.75,9,4,4
10,"D Soleri, J Long…",Finding pathways to more equitable and meaningful public-scientist partnerships,2016,… Science …,theoryandpractice …,https://theoryandpractice.citizenscienceassociation.org/articles/10.5334/cstp.46/print/,"https://scholar.google.com/scholar?cites=6051471535500257899&as_sdt=2005&sciodt=0,5&hl=en&num=20",440,2018-06-08,HTML,,,,,,,,10,5,3,3,2
59,"T Merckx, EM Slade",Macro‐moth families differ in their attraction to light: implications for light‐trap monitoring programmes,2014,Insect conservation and diversity,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/icad.12068/full,"https://scholar.google.com/scholar?cites=10133980450033992911&as_sdt=2005&sciodt=0,5&hl=en&num=20",441,2018-06-08,,,,,,,,,59,14.75,30,2,4
3,"L Scotson, LR Johnston, F Iannarilli…",Best practices and software for the management and sharing of camera trap data for small and large scales studies,2017,Remote Sensing in …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/rse2.54/full,"https://scholar.google.com/scholar?cites=9769747500651055084&as_sdt=2005&sciodt=0,5&hl=en&num=20",442,2018-06-08,HTML,,,,,,,,3,3,1,4,1
0,S Griffiths,"public archaeology in practice', Internet Archaeology 40",2015,Internet Archaeology,researchgate.net,https://www.researchgate.net/profile/Helen_Miles2/publication/284785978_Crowd-sourcing_archaeological_research_HeritageTogether_digital_public_archaeology_in_practice/links/5669573a08ae7dc22ad50b46/Crowd-sourcing-archaeological-research-HeritageTogether-digital-public-archaeology-in-practice.pdf,,443,2018-06-08,PDF,,,,,,,,0,0,0,1,3
2,"C Copeland, E Baker, JD Koehn…",Motivations of recreational fishers involved in fish habitat management,2017,Fisheries …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/fme.12204/full,"https://scholar.google.com/scholar?cites=11412028582923771982&as_sdt=2005&sciodt=0,5&hl=en&num=20",444,2018-06-08,,,,,,,,,2,2,1,4,1
1,"SB Weber, N Weber, BJ Godley, T Pelembe…",Ascension Island as a mid-Atlantic developmental habitat for juvenile hawksbill turtles,2017,… of the United Kingdom,cambridge.org,https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/ascension-island-as-a-midatlantic-developmental-habitat-for-juvenile-hawksbill-turtles/4BFE1735E7505F73CECC2F37ABFE66AA,"https://scholar.google.com/scholar?cites=13898082066546003437&as_sdt=2005&sciodt=0,5&hl=en&num=20",445,2018-06-08,,,,,,,,,1,1,0,5,1
0,"SS Jeawak, CB Jones…",Using Flickr for characterizing the environment: an exploratory analysis,2017,LIPIcs-Leibniz International …,drops.dagstuhl.de,http://drops.dagstuhl.de/opus/volltexte/2017/7752/,,446,2018-06-08,,,,,,,,,0,0,0,3,1
8,"JE Ramos, GT Pecl, JM Semmens, JM Strugnell…",Reproductive capacity of a marine species (Octopus tetricus) within a recent range extension area,2015,Marine and Freshwater …,CSIRO,http://www.publish.csiro.au/mf/mf14126,"https://scholar.google.com/scholar?cites=1823963475755682968&as_sdt=2005&sciodt=0,5&hl=en&num=20",447,2018-06-08,,,,,,,,,8,2.67,2,5,3
0,"CB Embling, AEM Walters, SJ Dolman",Global Ecology and Conservation,2015,,researchgate.net,https://www.researchgate.net/profile/Sarah_Dolman2/publication/275671164_How_much_effort_is_enough_The_power_of_citizen_science_to_monitor_trends_in_coastal_cetacean_species/links/556c1d3208aec226830384c0.pdf,,448,2018-06-08,PDF,,,,,,,,0,0,0,3,3
11,"BA Harpur, NC Chapman, L Krimus, P Maciukiewicz…",Assessing patterns of admixture and ancestry in Canadian honey bees,2015,Insectes sociaux,Springer,https://link.springer.com/article/10.1007/s00040-015-0427-1,"https://scholar.google.com/scholar?cites=5370055542680196223&as_sdt=2005&sciodt=0,5&hl=en&num=20",449,2018-06-08,HTML,,,,,,,,11,3.67,2,5,3
2,"MS Hossain, SJ Pogue, L Trenchard…","Identifying future research directions for biodiversity, ecosystem services and sustainability: perspectives from early-career researchers",2018,… Development & World …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/13504509.2017.1361480,"https://scholar.google.com/scholar?cites=3694379050643654155&as_sdt=2005&sciodt=0,5&hl=en&num=20",450,2018-06-08,,,,,,,,,2,2,1,4,1
3,"AT Broadhead, R Horn…",Finding lost streams and springs captured in combined sewers: a multiple lines of evidence approach,2015,Water and Environment …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/wej.12104/full,"https://scholar.google.com/scholar?cites=17772997193650476338&as_sdt=2005&sciodt=0,5&hl=en&num=20",451,2018-06-08,,,,,,,,,3,1,1,3,3
27,T Crouzier,Science Ecosystem 2.0: how will change occur,2015,… : Publications Office of the European Union,biopolymersforlife.org,http://biopolymersforlife.org/wp-content/uploads/2015/11/science_ecosystem_2.0-how_will_change_occur_crouzier_072015.pdf,"https://scholar.google.com/scholar?cites=13068315982841636566&as_sdt=2005&sciodt=0,5&hl=en&num=20",452,2018-06-08,PDF,,,,,,,,27,9,27,1,3
1,"S Oester, JA Cigliano, EJ Hind-Ozan…",Why Conferences Matter—An Illustration from the International Marine Conservation Congress,2017,Frontiers in Marine …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fmars.2017.00257/full,"https://scholar.google.com/scholar?cites=15444747863785989773&as_sdt=2005&sciodt=0,5&hl=en&num=20",453,2018-06-08,HTML,,,,,,,,1,1,0,4,1
0,"H Southall, P Aucott, C Fleet, T Pert…","GB1900: engaging the public in very large scale gazetteer construction from the Ordnance Survey “County Series” 1: 10,560 mapping of Great Britain",2017,Journal of Map & …,Taylor & Francis,http://www.tandfonline.com/doi/full/10.1080/15420353.2017.1307305,,454,2018-06-08,HTML,,,,,,,,0,0,0,5,1
2,"S Tarte, P Willcox, H Glaser, D De Roure",Archetypal narratives in social machines: Approaching sociality through prosopography,2015,Proceedings of the ACM Web …,dl.acm.org,https://dl.acm.org/citation.cfm?id=2786471,"https://scholar.google.com/scholar?cites=14910698950968229897&as_sdt=2005&sciodt=0,5&hl=en&num=20",455,2018-06-08,,,,,,,,,2,0.67,1,4,3
0,"D Liggett, G Fugmann","Conference reports, notes and announcements",2016,,Taylor & Francis,http://www.tandfonline.com/doi/full/10.1080/2154896X.2016.1251123,,456,2018-06-08,HTML,,,,,,,,0,0,0,2,2
0,"SL Zeigler, ER Thieler, BT Gutierrez…",Smartphone technologies and Bayesian networks to assess shorebird habitat selection,2017,Wildlife Society …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/wsb.820/full,,457,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,JB Hume,"A review of the geographic distribution, status and conservation of Scotland's lampreys",,researchgate.net,,https://www.researchgate.net/profile/John_Hume/publication/321388082_A_review_of_the_geographic_distribution_status_and_conservation_of_Scotland%27s_lampreys/links/5a20317c458515341c851f13/A-review-of-the-geographic-distribution-status-and-conservation-of-Scotlands-lampreys.pdf,,458,2018-06-08,PDF,,,,,,,,0,0,0,1,
5,"S Gottwald, TE Laatikainen, M Kyttä",Exploring the usability of PPGIS among older adults: Challenges and opportunities,2016,International Journal of …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/13658816.2016.1170837,"https://scholar.google.com/scholar?cites=2898805835936869614&as_sdt=2005&sciodt=0,5&hl=en&num=20",459,2018-06-08,,,,,,,,,5,2.5,2,3,2
0,"AT Knight, A Toomey, J Barlow",Navigating the space between research and implementation in conservation,,spiral.imperial.ac.uk,,https://spiral.imperial.ac.uk/handle/10044/1/40866,,460,2018-06-08,,,,,,,,,0,0,0,3,
0,"D Massimino, A Johnston, S Gillings, F Jiguet…",Projected reductions in climatic suitability for vulnerable British birds,2017,Climatic Change,Springer,https://link.springer.com/article/10.1007/s10584-017-2081-2,,461,2018-06-08,HTML,,,,,,,,0,0,0,5,1
5,"MK Pedersen, B Skyum, R Heck, R Müller…",Virtual learning environment for interactive engagement with advanced quantum mechanics,2016,Physical Review Physics …,APS,https://journals.aps.org/prper/abstract/10.1103/PhysRevPhysEducRes.12.013102,"https://scholar.google.com/scholar?cites=10685713760208603192&as_sdt=2005&sciodt=0,5&hl=en&num=20",462,2018-06-08,,,,,,,,,5,2.5,1,5,2
16,"M Moezzi, KB Janda, S Rotmann","Using stories, narratives, and storytelling in energy and climate change research",2017,Energy Research & Social Science,Elsevier,https://www.sciencedirect.com/science/article/pii/S2214629617302050,"https://scholar.google.com/scholar?cites=12151740132518129071&as_sdt=2005&sciodt=0,5&hl=en&num=20",463,2018-06-08,HTML,,,,,,,,16,16,5,3,1
2,"MK Takahashi, MJ Meyer, C Mcphee…",Seasonal and diel signature of eastern hellbender environmental DNA,2018,The Journal of …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/jwmg.21349/full,"https://scholar.google.com/scholar?cites=1817869338431849043&as_sdt=2005&sciodt=0,5&hl=en&num=20",464,2018-06-08,HTML,,,,,,,,2,2,1,4,1
0,PC Chu,World Ocean Isopycnal Level Absolute Geostrophic Velocity (WOIL-V) Inverted from GDEM with the P-Vector Method,2018,Data,mdpi.com,http://www.mdpi.com/2306-5729/3/1/1,,465,2018-06-08,,,,,,,,,0,0,0,1,1
10,"K Anderson, D Griffiths, L DeBell, S Hancock, JP Duffy…","A grassroots remote sensing toolkit using live coding, smartphones, kites and lightweight drones",2016,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0151564,"https://scholar.google.com/scholar?cites=700823882729545685&as_sdt=2005&sciodt=0,5&hl=en&num=20",466,2018-06-08,HTML,,,,,,,,10,5,2,6,2
6,"VT La, TD Nudds",Estimation of avian species richness: biases in morning surveys and efficient sampling from acoustic recordings,2016,Ecosphere,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/ecs2.1294/full,"https://scholar.google.com/scholar?cites=11006324115248418667&as_sdt=2005&sciodt=0,5&hl=en&num=20",467,2018-06-08,HTML,,,,,,,,6,3,3,2,2
0,"JC Hegg, J Middleton, BL Robertson, BP Kennedy",The sound of migration: exploring data sonification as a means of interpreting multivariate salmon movement datasets,2018,Heliyon,heliyon.com,https://www.heliyon.com/article/e00532,,468,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,D HANSELMANN,"Arocatus longiceps STÅL, 1872 lcu rm Fcqqc",,researchgate.net,,https://www.researchgate.net/profile/Dennis_Hanselmann2/publication/315544440_Aliens_and_Citizens_in_Germany_Halyomorpha_halys_Stal_1855_and_Nezara_viridula_Linnaeus_1758_new_to_Rhineland-Palatinate_Oxycarenus_lavaterae_Fabricius_1787_new_to_Saxony_Arocatus_longiceps_Stal_1872_/links/59bbfb1f0f7e9b48a28e1c36/Aliens-and-Citizens-in-Germany-Halyomorpha-halys-Stal-1855-and-Nezara-viridula-Linnaeus-1758-new-to-Rhineland-Palatinate-Oxycarenus-lavaterae-Fabricius-1787-new-to-Saxony-Arocatus-longiceps-Stal.pdf,,469,2018-06-08,PDF,,,,,,,,0,0,0,1,
33,"LK Blight, KA Hobson, TK Kyser…","Changing gull diet in a changing world: A 150‐year stable isotope (δ13C, δ15N) record from feathers collected in the Pacific Northwest of North America",2015,Global Change …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/gcb.12796/full,"https://scholar.google.com/scholar?cites=11013608616609468772&as_sdt=2005&sciodt=0,5&hl=en&num=20",470,2018-06-08,,,,,,,,,33,11,8,4,3
25,"M Garbuzov, KA Fensome…","Public approval plus more wildlife: twin benefits of reduced mowing of amenity grass in a suburban public park in Saltdean, UK",2015,Insect Conservation and …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/icad.12085/full,"https://scholar.google.com/scholar?cites=3829950168473520704&as_sdt=2005&sciodt=0,5&hl=en&num=20",471,2018-06-08,,,,,,,,,25,8.33,8,3,3
0,"EF Hall, KJ Rijs, R Stam, JFB Bolte, MJM Pruppers","Addendum to"" Electromagnetic Fields in the Irish Context"": Policy Options",2017,,rivm.openrepository.com,http://rivm.openrepository.com/rivm/handle/10029/620825,,472,2018-06-08,,,,,,,,,0,0,0,5,1
11,"B Antonescu, DM Schultz, A Holzer…",Tornadoes in Europe: an underestimated threat,2017,Bulletin of the …,journals.ametsoc.org,http://journals.ametsoc.org/doi/abs/10.1175/BAMS-D-16-0171.1,"https://scholar.google.com/scholar?cites=12359735610671770065&as_sdt=2005&sciodt=0,5&hl=en&num=20",473,2018-06-08,,,,,,,,,11,11,3,4,1
2,"J Lee, D Sui",From applying geography to applied geography,2015,Papers in Applied Geography,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/23754931.2015.1009282,"https://scholar.google.com/scholar?cites=3930988582622752348&as_sdt=2005&sciodt=0,5&hl=en&num=20",474,2018-06-08,,,,,,,,,2,0.67,1,2,3
0,"CL Outhwaite, RE Chandler, GD Powney, B Collen…",Prior specification in Bayesian occupancy modelling improves analysis of species occurrence data,2018,Ecological …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1470160X18303443,,475,2018-06-08,HTML,,,,,,,,0,0,0,5,1
1,"HT Fulgencio, RP Orij…",Mapping and conceptualizing the measurement of organizational social value using systems thinking,2016,European Public & …,openaccess.leidenuniv.nl,https://openaccess.leidenuniv.nl/handle/1887/42245,"https://scholar.google.com/scholar?cites=8868861726834832764&as_sdt=2005&sciodt=0,5&hl=en&num=20",476,2018-06-08,,,,,,,,,1,0.5,0,3,2
6,"A Bucksch, A Atta-Boateng, AF Azihou…",Morphological plant modeling: unleashing geometric and topological potential within the plant sciences,2017,Frontiers in plant …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fpls.2017.00900/full,"https://scholar.google.com/scholar?cites=16851747648827489887&as_sdt=2005&sciodt=0,5&hl=en&num=20",477,2018-06-08,HTML,,,,,,,,6,6,2,4,1
4,"CJ Ferster, T Nelson, M Winters, K Laberee",Geographic age and gender representation in volunteered cycling safety data: a case study of BikeMaps. org,2017,Applied Geography,Elsevier,https://www.sciencedirect.com/science/article/pii/S0143622817300929,"https://scholar.google.com/scholar?cites=13328051356710475088&as_sdt=2005&sciodt=0,5&hl=en&num=20",478,2018-06-08,HTML,,,,,,,,4,4,1,4,1
17,"RE Sieber, PJ Robinson, PA Johnson…",Doing public participation on the geospatial web,2016,Annals of the American …,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/24694452.2016.1191325,"https://scholar.google.com/scholar?cites=3002022373158086740&as_sdt=2005&sciodt=0,5&hl=en&num=20",479,2018-06-08,,,,,,,,,17,8.5,4,4,2
2,"JR Paris, KD Sherman, E Bell, C Boulenger…",Understanding and managing fish populations: keeping the toolbox fit for purpose,2018,Journal of fish …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.13549,"https://scholar.google.com/scholar?cites=1931964663826774606&as_sdt=2005&sciodt=0,5&hl=en&num=20",480,2018-06-08,,,,,,,,,2,2,0,5,1
4,"AK Veiga, EA Cartolano…",Data quality control in biodiversity informatics: the case of species occurrence data,2014,IEEE Latin America …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6868870/,"https://scholar.google.com/scholar?cites=4275819389053426378&as_sdt=2005&sciodt=0,5&hl=en&num=20",481,2018-06-08,,,,,,,,,4,1,1,3,4
1,S Maret,The Charm of Secrecy: Secrecy and Society as Secrecy Studies,2016,Secrecy and Society,scholarworks.sjsu.edu,http://scholarworks.sjsu.edu/cgi/viewcontent.cgi?article=1014&context=secrecyandsociety,"https://scholar.google.com/scholar?cites=8006221769072617786&as_sdt=2005&sciodt=0,5&hl=en&num=20",482,2018-06-08,PDF,,,,,,,,1,0.5,1,1,2
4,"PDF von Heland, M Nyberg, A Bondesson…",The Citizen Field Engineer: Crowdsourced Maintenance of Connected Water Infrastructure,2015,… Conference on ICT …,atlantis-press.com,https://www.atlantis-press.com/php/download_paper.php?id=25836161,"https://scholar.google.com/scholar?cites=9179335139463362595&as_sdt=2005&sciodt=0,5&hl=en&num=20",483,2018-06-08,PDF,,,,,,,,4,1.33,1,4,3
0,"R ORMOND, M GORE, A BLADON, O DUBOCK…","Protecting Cayman Island Sharks: Monitoring, Movement and Motive Protegiendo a los Tiburones de las Islas de Caimán: Monitoreo, Movimiento y Motivo …",,researchgate.net,,https://www.researchgate.net/profile/Mauvis_Gore/publication/321947459_Protecting_Cayman_Island_Sharks_Monitoring_Movement_and_Motive_Protegiendo_a_los_Tiburones_de_las_Islas_de_Caiman_Monitoreo_Movimiento_y_Motivo_Protection_des_Requins_aux_Iles_Cayman_Surveillance_Mouv/links/5a3a967f0f7e9b36f771d2ce/Protecting-Cayman-Island-Sharks-Monitoring-Movement-and-Motive-Protegiendo-a-los-Tiburones-de-las-Islas-de-Caiman-Monitoreo-Movimiento-y-Motivo-Protection-des-Requins-aux-Iles-Cayman-Surveillance.pdf,,484,2018-06-08,PDF,,,,,,,,0,0,0,5,
0,"B David W, B David W, C Robert G, D Peter O…",Trans-Gulf of Mexico loop migration of tree swallows revealed by solar geolocation,2014,动物学报: 英文版,,,,485,2018-06-08,CITATION,,,,,,,,0,0,0,5,4
0,M Ridge,Your Paintings Tagger: Crowdsourcing Descriptive Metadata for a National Virtual Collection,2016,Crowdsourcing our Cultural Heritage,taylorfrancis.com,https://www.taylorfrancis.com/books/e/9781317156857/chapters/10.4324%2F9781315575162-16,,486,2018-06-08,,,,,,,,,0,0,0,1,2
8,"JA Belaire, LM Westphal, ES Minor","Different social drivers, including perceptions of urban wildlife, explain the ecological resources in residential landscapes",2016,Landscape ecology,Springer,https://link.springer.com/article/10.1007/s10980-015-0256-7,"https://scholar.google.com/scholar?cites=14979793529252604079&as_sdt=2005&sciodt=0,5&hl=en&num=20",487,2018-06-08,HTML,,,,,,,,8,4,3,3,2
20,"AIT Tulloch, P Sutcliffe, I Naujokaitis-Lewis…",Conservation planners tend to ignore improved accuracy of modelled species distributions to focus on multiple threats and ecological processes,2016,Biological …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006320716301604,"https://scholar.google.com/scholar?cites=1275688681642247854&as_sdt=2005&sciodt=0,5&hl=en&num=20",488,2018-06-08,HTML,,,,,,,,20,10,5,4,2
0,"PA Kornic, MMJ Harty, JA Grant",Influence of Treatment Parameters on Symptom Relief in Individuals with Vitamin B12 Deficiency,,journalrepository.org,,http://www.journalrepository.org/media/journals/ARRB_32/2017/Mar/Grant1152017ARRB31711.pdf,,489,2018-06-08,PDF,,,,,,,,0,0,0,3,
8,"KH Hauge, R Barwell",Post-normal science and mathematics education in uncertain times: Educating future citizens for extended peer communities,2017,Futures,Elsevier,https://www.sciencedirect.com/science/article/pii/S0016328717300484,"https://scholar.google.com/scholar?cites=3361613878898230939&as_sdt=2005&sciodt=0,5&hl=en&num=20",490,2018-06-08,HTML,,,,,,,,8,8,4,2,1
10,"S Pearson, W Windupranata…",Conflicts in some of the World harbours: what needs to happen next?,2016,Maritime …,maritimestudiesjournal.springeropen …,https://maritimestudiesjournal.springeropen.com/articles/10.1186/s40152-016-0049-x,"https://scholar.google.com/scholar?cites=13526825570981393824&as_sdt=2005&sciodt=0,5&hl=en&num=20",491,2018-06-08,HTML,,,,,,,,10,5,3,3,2
11,"C Hargood, V Hunt, MJ Weal, DE Millard",Patterns of sculptural hypertext in location based narratives,2016,Proceedings of the 27th ACM …,dl.acm.org,https://dl.acm.org/citation.cfm?id=2914595,"https://scholar.google.com/scholar?cites=12374047942983749723&as_sdt=2005&sciodt=0,5&hl=en&num=20",492,2018-06-08,,,,,,,,,11,5.5,3,4,2
0,"AS Buxton, JJ Groombridge, RA Griffiths",Seasonal variation in environmental DNA detection in sediment and water samples,2018,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0191737,,493,2018-06-08,HTML,,,,,,,,0,0,0,3,1
0,"PMG UU, RB OU, KR OU",Delivering effective enterprise education–the role of learning design and technology,,Organization,academia.edu,http://www.academia.edu/download/32831053/KESS_delivering_effective_enterprise_education_-_McGowan_Blundel_Reid_-_FINAL_23_Jan_2014.pdf,,494,2018-06-08,PDF,,,,,,,,0,0,0,3,
4,"A Trouwborst, A Blackmore, L Boitani, M Bowman…",International wildlife law: understanding and enhancing its role in conservation,2017,…,academic.oup.com,https://academic.oup.com/bioscience/article-abstract/67/9/784/4077046,"https://scholar.google.com/scholar?cites=3451274193974232497&as_sdt=2005&sciodt=0,5&hl=en&num=20",495,2018-06-08,HTML,,,,,,,,4,4,1,5,1
0,L Fleskens,Environmental Assessment Techniques,2017,The International Encyclopedia of Geography,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/9781118786352.wbieg1089/full,,496,2018-06-08,,,,,,,,,0,0,0,1,1
0,"S Dale, K Bøhn","Trends in the Siberian Jay, Perisoreus infaustus, Populations in Southern Norway in Relation to Forestry, Climate Change and other Corvid Species",2016,Annales Zoologici Fennici,BioOne,http://www.bioone.org/doi/abs/10.5735/086.053.0604,,497,2018-06-08,,,,,,,,,0,0,0,2,2
1,"S Charnley, JW Long, FK Lake",.6—Collaboration in National Forest Management,2014,Science synthesis to support …,nationalforests.org,https://www.nationalforests.org/assets/pdfs/LakeFrank-Handout-2.pdf,"https://scholar.google.com/scholar?cites=14874431785053616239&as_sdt=2005&sciodt=0,5&hl=en&num=20",498,2018-06-08,PDF,,,,,,,,1,0.25,0,3,4
52,"P Macnaghten, J Chilvers","The future of science governance: publics, policies, practices",2014,Environment and Planning C …,journals.sagepub.com,http://journals.sagepub.com/doi/abs/10.1068/c1245j,"https://scholar.google.com/scholar?cites=16168885740663486896&as_sdt=2005&sciodt=0,5&hl=en&num=20",499,2018-06-08,,,,,,,,,52,13,26,2,4
3,"I Thornhill, L Batty, M Hewitt, NR Friberg, ME Ledger",The application of graph theory and percolation analysis for assessing change in the spatial configuration of pond networks,2018,Urban Ecosystems,Springer,https://link.springer.com/article/10.1007/s11252-017-0724-8,"https://scholar.google.com/scholar?cites=9524705110761822929&as_sdt=2005&sciodt=0,5&hl=en&num=20",500,2018-06-08,HTML,,,,,,,,3,3,1,5,1
0,"E Byrne, E Elliott, R Saltus…",The creative turn in evidence for public health: community and arts-based methodologies,2018,Journal of Public Health,academic.oup.com,https://academic.oup.com/jpubhealth/article-abstract/40/suppl_1/i24/4925600,,501,2018-06-08,,,,,,,,,0,0,0,4,1
10,"J Breen, S Dosemagen, J Warren, M Lippincott",Mapping Grassroots: Geodata and the structure of community-led open environmental science,2015,ACME: An International Journal for …,,,"https://scholar.google.com/scholar?cites=6872708670269995759&as_sdt=2005&sciodt=0,5&hl=en&num=20",502,2018-06-08,CITATION,,,,,,,,10,3.33,3,4,3
0,"NJ Pilcher, K Adulyanukosol, H Das, P Davis, E Hines…",A low-cost solution for documenting distribution and abundance of endangered marine fauna and impacts from fisheries,2017,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0190021,,503,2018-06-08,HTML,,,,,,,,0,0,0,6,1
0,"AS Kall, H Reinertsen",Introduction: Engaging environments,2015,Nordic Journal of Science and Technology Studies,ntnu.no,http://www.ntnu.no/ojs/index.php/njsts/article/view/2161/2084,,504,2018-06-08,PDF,,,,,,,,0,0,0,2,3
1,"C Li, Y Liu, M Haklay",Participatory soundscape sensing,2018,Landscape and Urban Planning,Elsevier,https://www.sciencedirect.com/science/article/pii/S0169204618300446,"https://scholar.google.com/scholar?cites=7162543753904135802&as_sdt=2005&sciodt=0,5&hl=en&num=20",505,2018-06-08,HTML,,,,,,,,1,1,0,3,1
25,"MFJ Aronson, CA Lepczyk, KL Evans…",Biodiversity in the city: key challenges for urban green space management,2017,Frontiers in Ecology …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/fee.1480/full,"https://scholar.google.com/scholar?cites=5510962924713723862&as_sdt=2005&sciodt=0,5&hl=en&num=20",506,2018-06-08,,,,,,,,,25,25,6,4,1
0,"P McGowan, R Blundel, K Reid",Delivering effective enterprise education–the role of learning design and technology,2014,,oro.open.ac.uk,http://oro.open.ac.uk/id/eprint/39326,,507,2018-06-08,,,,,,,,,0,0,0,3,4
28,"R Jefferson, E McKinley, S Capstick, S Fletcher…",Understanding audiences: making public perceptions research matter to marine conservation,2015,Ocean & Coastal …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0964569115001672,"https://scholar.google.com/scholar?cites=14600650059640133574&as_sdt=2005&sciodt=0,5&hl=en&num=20",508,2018-06-08,HTML,,,,,,,,28,9.33,6,5,3
0,AO CEU,HbbTV history and educational possibilities: Teaching options in times of the internet,,academia.edu,,http://www.academia.edu/download/40747559/DrFondevila_et_altri_Education_Applications___Developments_Chapter.pdf,,509,2018-06-08,PDF,,,,,,,,0,0,0,1,
32,"L Rayner, DB Lindenmayer, JT Wood, P Gibbons…",Are protected areas maintaining bird diversity?,2014,…,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/j.1600-0587.2013.00388.x/full,"https://scholar.google.com/scholar?cites=3709319001583422664&as_sdt=2005&sciodt=0,5&hl=en&num=20",510,2018-06-08,,,,,,,,,32,8,6,5,4
17,"CD Ives, M Giusti, J Fischer, DJ Abson…",Human–nature connection: a multidisciplinary review,2017,Current Opinion in …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1877343517301264,"https://scholar.google.com/scholar?cites=4416786067558009593&as_sdt=2005&sciodt=0,5&hl=en&num=20",511,2018-06-08,HTML,,,,,,,,17,17,3,5,1
2,"SL Mathez-Stiefel, M Peralvo, S Báez, S Rist…",Research priorities for the conservation and sustainable governance of Andean forest landscapes,2017,Mountain Research and …,BioOne,http://www.bioone.org/doi/abs/10.1659/MRD-JOURNAL-D-16-00093.1,"https://scholar.google.com/scholar?cites=15647661681943344950&as_sdt=2005&sciodt=0,5&hl=en&num=20",512,2018-06-08,,,,,,,,,2,2,0,5,1
